driver_number,broadcast_name,country_code_x,year,session_name,date_start,time_start,date_end,time_end,gmt_offset,starting_position,wins_before,pit_stops_count,avg_pit_stop_duration,qualifying_position,position_category
4,L NORRIS,GBR,2024,Race,2024-09-15,11:00:00,2024-09-15,13:00:00,04:00:00,15,3,1,19.7,3,points
10,P GASLY,FRA,2024,Race,2024-09-15,11:00:00,2024-09-15,13:00:00,04:00:00,18,0,1,20.2,4,no_points
11,S PEREZ,MEX,2024,Race,2024-09-15,11:00:00,2024-09-15,13:00:00,04:00:00,4,3,1,20.6,5,no_points
14,F ALONSO,ESP,2024,Race,2024-09-15,11:00:00,2024-09-15,13:00:00,04:00:00,7,0,1,20.0,6,points
16,C LECLERC,MON,2024,Race,2024-09-15,11:00:00,2024-09-15,13:00:00,04:00:00,1,2,1,20.6,7,top3
18,L STROLL,CAN,2024,Race,2024-09-15,11:00:00,2024-09-15,13:00:00,04:00:00,13,0,2,20.65,8,no_points
22,Y TSUNODA,JPN,2024,Race,2024-09-15,11:00:00,2024-09-15,13:00:00,04:00:00,11,0,1,20.9,9,no_points
23,A ALBON,THA,2024,Race,2024-09-15,11:00:00,2024-09-15,13:00:00,04:00:00,9,0,1,20.2,10,points
24,G ZHOU,CHN,2024,Race,2024-09-15,11:00:00,2024-09-15,13:00:00,04:00:00,17,0,1,20.5,11,no_points
27,N HULKENBERG,GER,2024,Race,2024-09-15,11:00:00,2024-09-15,13:00:00,04:00:00,12,0,1,21.6,12,no_points
31,E OCON,FRA,2024,Race,2024-09-15,11:00:00,2024-09-15,13:00:00,04:00:00,20,0,1,20.6,13,no_points
43,F COLAPINTO,ARG,2024,Race,2024-09-15,11:00:00,2024-09-15,13:00:00,04:00:00,8,0,1,20.5,14,points
44,L HAMILTON,GBR,2024,Race,2024-09-15,11:00:00,2024-09-15,13:00:00,04:00:00,19,1,1,21.2,15,points
50,O BEARMAN,GBR,2024,Race,2024-09-15,11:00:00,2024-09-15,13:00:00,04:00:00,10,0,1,21.2,16,points
55,C SAINZ,ESP,2024,Race,2024-09-15,11:00:00,2024-09-15,13:00:00,04:00:00,3,2,1,21.4,17,no_points
63,G RUSSELL,GBR,2024,Race,2024-09-15,11:00:00,2024-09-15,13:00:00,04:00:00,5,3,1,19.9,18,top3
77,V BOTTAS,FIN,2024,Race,2024-09-15,11:00:00,2024-09-15,13:00:00,04:00:00,16,0,1,20.0,19,no_points
81,O PIASTRI,AUS,2024,Race,2024-09-15,11:00:00,2024-09-15,13:00:00,04:00:00,2,1,1,20.1,20,winner
1,M VERSTAPPEN,NED,2024,Race,2024-09-22,12:00:00,2024-09-22,14:00:00,08:00:00,2,32,1,29.6,4,top3
3,D RICCIARDO,AUS,2024,Race,2024-09-22,12:00:00,2024-09-22,14:00:00,08:00:00,16,0,3,29.633333333333336,17,no_points
4,L NORRIS,GBR,2024,Race,2024-09-22,12:00:00,2024-09-22,14:00:00,08:00:00,1,3,1,29.0,1,winner
10,P GASLY,FRA,2024,Race,2024-09-22,12:00:00,2024-09-22,14:00:00,08:00:00,18,0,1,31.5,14,no_points
11,S PEREZ,MEX,2024,Race,2024-09-22,12:00:00,2024-09-22,14:00:00,08:00:00,13,3,1,28.9,15,points
14,F ALONSO,ESP,2024,Race,2024-09-22,12:00:00,2024-09-22,14:00:00,08:00:00,7,0,1,29.2,10,points
16,C LECLERC,MON,2024,Race,2024-09-22,12:00:00,2024-09-22,14:00:00,08:00:00,9,2,1,29.0,5,points
18,L STROLL,CAN,2024,Race,2024-09-22,12:00:00,2024-09-22,14:00:00,08:00:00,17,0,1,29.8,18,no_points
20,K MAGNUSSEN,DEN,2024,Race,2024-09-22,12:00:00,2024-09-22,14:00:00,08:00:00,14,0,2,30.45,13,no_points
22,Y TSUNODA,JPN,2024,Race,2024-09-22,12:00:00,2024-09-22,14:00:00,08:00:00,8,0,1,29.6,11,no_points
23,A ALBON,THA,2024,Race,2024-09-22,12:00:00,2024-09-22,14:00:00,08:00:00,11,0,1,29.1,8,no_points
24,G ZHOU,CHN,2024,Race,2024-09-22,12:00:00,2024-09-22,14:00:00,08:00:00,20,0,1,29.3,20,no_points
27,N HULKENBERG,GER,2024,Race,2024-09-22,12:00:00,2024-09-22,14:00:00,08:00:00,6,0,1,29.8,12,points
31,E OCON,FRA,2024,Race,2024-09-22,12:00:00,2024-09-22,14:00:00,08:00:00,15,0,1,29.6,16,no_points
43,F COLAPINTO,ARG,2024,Race,2024-09-22,12:00:00,2024-09-22,14:00:00,08:00:00,12,0,1,29.7,9,no_points
44,L HAMILTON,GBR,2024,Race,2024-09-22,12:00:00,2024-09-22,14:00:00,08:00:00,3,1,1,29.2,7,points
55,C SAINZ,ESP,2024,Race,2024-09-22,12:00:00,2024-09-22,14:00:00,08:00:00,10,2,1,29.3,6,points
63,G RUSSELL,GBR,2024,Race,2024-09-22,12:00:00,2024-09-22,14:00:00,08:00:00,4,3,1,28.7,2,points
77,V BOTTAS,FIN,2024,Race,2024-09-22,12:00:00,2024-09-22,14:00:00,08:00:00,19,0,1,30.4,19,no_points
81,O PIASTRI,AUS,2024,Race,2024-09-22,12:00:00,2024-09-22,14:00:00,08:00:00,5,2,1,29.1,3,top3
1,M VERSTAPPEN,NED,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,2,32,0,0.0,3,top3
1,M VERSTAPPEN,NED,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,2,32,0,0.0,3,top3
4,L NORRIS,GBR,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,1,4,0,0.0,4,points
4,L NORRIS,GBR,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,1,4,0,0.0,4,points
10,P GASLY,FRA,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,6,0,0,0.0,12,no_points
10,P GASLY,FRA,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,6,0,0,0.0,12,no_points
11,S PEREZ,MEX,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,9,3,0,0.0,16,points
11,S PEREZ,MEX,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,9,3,0,0.0,16,points
14,F ALONSO,ESP,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,7,0,0,0.0,9,no_points
14,F ALONSO,ESP,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,7,0,0,0.0,9,no_points
16,C LECLERC,MON,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,4,2,0,0.0,2,winner
16,C LECLERC,MON,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,4,3,0,0.0,2,winner
18,L STROLL,CAN,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,13,0,0,0.0,15,no_points
18,L STROLL,CAN,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,13,0,0,0.0,15,no_points
20,K MAGNUSSEN,DEN,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,8,0,0,0.0,8,no_points
20,K MAGNUSSEN,DEN,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,8,0,0,0.0,8,no_points
22,Y TSUNODA,JPN,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,10,0,0,0.0,10,no_points
22,Y TSUNODA,JPN,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,10,0,0,0.0,10,no_points
23,A ALBON,THA,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,14,0,0,0.0,14,no_points
23,A ALBON,THA,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,14,0,0,0.0,14,no_points
24,G ZHOU,CHN,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,18,0,0,0.0,20,no_points
24,G ZHOU,CHN,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,18,0,0,0.0,20,no_points
27,N HULKENBERG,GER,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,11,0,0,0.0,11,points
27,N HULKENBERG,GER,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,11,0,0,0.0,11,points
30,L LAWSON,NZL,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,19,0,0,0.0,13,points
30,L LAWSON,NZL,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,19,0,0,0.0,13,points
31,E OCON,FRA,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,12,0,0,0.0,17,no_points
31,E OCON,FRA,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,12,0,0,0.0,17,no_points
43,F COLAPINTO,ARG,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,15,0,0,0.0,19,points
43,F COLAPINTO,ARG,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,15,0,0,0.0,19,points
44,L HAMILTON,GBR,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,17,1,0,0.0,6,no_points
44,L HAMILTON,GBR,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,17,1,0,0.0,6,no_points
55,C SAINZ,ESP,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,3,2,0,0.0,1,top3
55,C SAINZ,ESP,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,3,2,0,0.0,1,top3
63,G RUSSELL,GBR,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,20,3,0,0.0,7,points
63,G RUSSELL,GBR,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,20,3,0,0.0,7,points
77,V BOTTAS,FIN,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,16,0,0,0.0,18,no_points
77,V BOTTAS,FIN,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,16,0,0,0.0,18,no_points
81,O PIASTRI,AUS,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,5,2,0,0.0,5,points
81,O PIASTRI,AUS,2024,Sprint,2024-10-19,18:00:00,2024-10-19,19:00:00,-05:00:00,5,2,0,0.0,5,points
1,M VERSTAPPEN,NED,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,2,32,1,24.2,3,top3
1,M VERSTAPPEN,NED,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,2,32,1,24.2,3,top3
4,L NORRIS,GBR,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,1,4,1,23.7,4,points
4,L NORRIS,GBR,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,1,4,1,23.7,4,points
10,P GASLY,FRA,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,6,0,1,28.2,12,no_points
10,P GASLY,FRA,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,6,0,1,28.2,12,no_points
11,S PEREZ,MEX,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,9,3,1,23.5,16,points
11,S PEREZ,MEX,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,9,3,1,23.5,16,points
14,F ALONSO,ESP,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,7,0,1,24.2,9,no_points
14,F ALONSO,ESP,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,7,0,1,24.2,9,no_points
16,C LECLERC,MON,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,4,2,1,23.8,2,winner
16,C LECLERC,MON,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,4,3,1,23.8,2,winner
18,L STROLL,CAN,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,13,0,1,26.3,15,no_points
18,L STROLL,CAN,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,13,0,1,26.3,15,no_points
20,K MAGNUSSEN,DEN,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,8,0,2,23.95,8,no_points
20,K MAGNUSSEN,DEN,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,8,0,2,23.95,8,no_points
22,Y TSUNODA,JPN,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,10,0,1,24.1,10,no_points
22,Y TSUNODA,JPN,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,10,0,1,24.1,10,no_points
23,A ALBON,THA,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,14,0,2,29.6,14,no_points
23,A ALBON,THA,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,14,0,2,29.6,14,no_points
24,G ZHOU,CHN,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,18,0,2,24.6,20,no_points
24,G ZHOU,CHN,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,18,0,2,24.6,20,no_points
27,N HULKENBERG,GER,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,11,0,1,24.5,11,points
27,N HULKENBERG,GER,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,11,0,1,24.5,11,points
30,L LAWSON,NZL,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,19,0,1,23.8,13,points
30,L LAWSON,NZL,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,19,0,1,23.8,13,points
31,E OCON,FRA,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,12,0,2,25.1,17,no_points
31,E OCON,FRA,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,12,0,2,25.1,17,no_points
43,F COLAPINTO,ARG,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,15,0,1,23.9,19,points
43,F COLAPINTO,ARG,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,15,0,1,23.9,19,points
44,L HAMILTON,GBR,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,17,1,0,0.0,6,no_points
44,L HAMILTON,GBR,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,17,1,0,0.0,6,no_points
55,C SAINZ,ESP,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,3,2,1,23.9,1,top3
55,C SAINZ,ESP,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,3,2,1,23.9,1,top3
63,G RUSSELL,GBR,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,20,3,1,29.3,7,points
63,G RUSSELL,GBR,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,20,3,1,29.3,7,points
77,V BOTTAS,FIN,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,16,0,1,24.4,18,no_points
77,V BOTTAS,FIN,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,16,0,1,24.4,18,no_points
81,O PIASTRI,AUS,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,5,2,1,24.1,5,points
81,O PIASTRI,AUS,2024,Race,2024-10-20,19:00:00,2024-10-20,21:00:00,-05:00:00,5,2,1,24.1,5,points
1,M VERSTAPPEN,NED,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,2,32,1,43.7,4,points
4,L NORRIS,GBR,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,3,4,1,22.1,2,top3
10,P GASLY,FRA,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,8,0,1,23.2,20,points
11,S PEREZ,MEX,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,18,3,3,23.900000000000002,14,no_points
14,F ALONSO,ESP,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,13,0,0,0.0,15,no_points
16,C LECLERC,MON,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,4,4,2,22.700000000000003,6,top3
18,L STROLL,CAN,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,14,0,1,22.5,17,no_points
20,K MAGNUSSEN,DEN,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,7,0,1,23.3,9,points
22,Y TSUNODA,JPN,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,11,0,0,0.0,7,no_points
23,A ALBON,THA,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,9,0,0,0.0,11,no_points
24,G ZHOU,CHN,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,19,0,1,22.9,19,no_points
27,N HULKENBERG,GER,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,10,0,1,23.0,16,points
30,L LAWSON,NZL,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,12,0,2,26.35,10,no_points
31,E OCON,FRA,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,20,0,1,23.2,18,no_points
43,F COLAPINTO,ARG,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,16,0,1,23.8,13,no_points
44,L HAMILTON,GBR,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,6,1,1,22.5,5,points
55,C SAINZ,ESP,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,1,2,1,22.2,3,winner
63,G RUSSELL,GBR,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,5,3,1,22.4,8,points
77,V BOTTAS,FIN,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,15,0,1,22.5,12,no_points
81,O PIASTRI,AUS,2024,Race,2024-10-27,20:00:00,2024-10-27,22:00:00,-06:00:00,17,2,1,21.8,1,points
1,M VERSTAPPEN,NED,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,17,32,0,0.0,15,winner
1,M VERSTAPPEN,NED,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,17,33,0,0.0,15,winner
4,L NORRIS,GBR,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,1,4,0,0.0,1,points
4,L NORRIS,GBR,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,1,4,0,0.0,1,points
10,P GASLY,FRA,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,13,0,0,0.0,10,top3
10,P GASLY,FRA,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,13,0,0,0.0,10,top3
11,S PEREZ,MEX,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,12,3,0,0.0,19,no_points
11,S PEREZ,MEX,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,12,3,0,0.0,19,no_points
14,F ALONSO,ESP,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,9,0,0,0.0,9,no_points
14,F ALONSO,ESP,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,9,0,0,0.0,9,no_points
16,C LECLERC,MON,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,6,4,0,0.0,6,points
16,C LECLERC,MON,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,6,4,0,0.0,6,points
18,L STROLL,CAN,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,10,0,0,0.0,17,no_points
18,L STROLL,CAN,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,10,0,0,0.0,17,no_points
22,Y TSUNODA,JPN,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,3,0,0,0.0,12,points
22,Y TSUNODA,JPN,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,3,0,0,0.0,12,points
23,A ALBON,THA,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,7,0,0,0.0,5,no_points
23,A ALBON,THA,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,7,0,0,0.0,5,no_points
24,G ZHOU,CHN,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,19,0,0,0.0,20,no_points
24,G ZHOU,CHN,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,19,0,0,0.0,20,no_points
27,N HULKENBERG,GER,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,18,0,0,0.0,8,no_points
27,N HULKENBERG,GER,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,18,0,0,0.0,8,no_points
30,L LAWSON,NZL,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,5,0,0,0.0,11,points
30,L LAWSON,NZL,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,5,0,0,0.0,11,points
31,E OCON,FRA,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,4,0,0,0.0,18,top3
31,E OCON,FRA,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,4,0,0,0.0,18,top3
43,F COLAPINTO,ARG,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,16,0,0,0.0,13,no_points
43,F COLAPINTO,ARG,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,16,0,0,0.0,13,no_points
44,L HAMILTON,GBR,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,14,1,0,0.0,16,points
44,L HAMILTON,GBR,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,14,1,0,0.0,16,points
50,O BEARMAN,GBR,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,15,0,0,0.0,3,no_points
50,O BEARMAN,GBR,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,15,0,0,0.0,3,no_points
55,C SAINZ,ESP,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,20,3,0,0.0,7,no_points
55,C SAINZ,ESP,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,20,3,0,0.0,7,no_points
63,G RUSSELL,GBR,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,2,3,0,0.0,2,points
63,G RUSSELL,GBR,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,2,3,0,0.0,2,points
77,V BOTTAS,FIN,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,11,0,0,0.0,14,no_points
77,V BOTTAS,FIN,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,11,0,0,0.0,14,no_points
81,O PIASTRI,AUS,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,8,2,0,0.0,4,points
81,O PIASTRI,AUS,2024,Sprint,2024-11-02,14:00:00,2024-11-02,15:00:00,-03:00:00,8,2,0,0.0,4,points
1,M VERSTAPPEN,NED,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,17,32,1,1409.3,15,winner
1,M VERSTAPPEN,NED,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,17,33,1,1409.3,15,winner
4,L NORRIS,GBR,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,1,4,2,720.0,1,points
4,L NORRIS,GBR,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,1,4,2,720.0,1,points
10,P GASLY,FRA,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,13,0,1,1407.5,10,top3
10,P GASLY,FRA,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,13,0,1,1407.5,10,top3
11,S PEREZ,MEX,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,12,3,2,725.9,19,no_points
11,S PEREZ,MEX,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,12,3,2,725.9,19,no_points
14,F ALONSO,ESP,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,9,0,2,723.9499999999999,9,no_points
14,F ALONSO,ESP,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,9,0,2,723.9499999999999,9,no_points
16,C LECLERC,MON,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,6,4,2,722.35,6,points
16,C LECLERC,MON,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,6,4,2,722.35,6,points
18,L STROLL,CAN,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,10,0,0,0.0,17,no_points
18,L STROLL,CAN,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,10,0,0,0.0,17,no_points
22,Y TSUNODA,JPN,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,3,0,2,722.2,12,points
22,Y TSUNODA,JPN,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,3,0,2,722.2,12,points
23,A ALBON,THA,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,7,0,0,0.0,5,no_points
23,A ALBON,THA,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,7,0,0,0.0,5,no_points
24,G ZHOU,CHN,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,19,0,4,350.95,20,no_points
24,G ZHOU,CHN,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,19,0,4,350.95,20,no_points
27,N HULKENBERG,GER,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,18,0,3,37.56666666666666,8,no_points
27,N HULKENBERG,GER,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,18,0,3,37.56666666666666,8,no_points
30,L LAWSON,NZL,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,5,0,2,725.4,11,points
30,L LAWSON,NZL,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,5,0,2,725.4,11,points
31,E OCON,FRA,2024,Race,2024-11-03,15:30:00,2024-11-03,17:30:00,-03:00:00,4,0,1,1408.6,18,top3
